YEAR,OPID,Weekday usage,Weekend usage
2025,62140001,20,20
2025,62140002,60,60
2025,62140005,60,90
2025,62150001,60,120
2025,62150002,60,60
2025,62150003,60,60
2025,62170001,40,40
2025,62190001,60,180
2025,62190002,90,180
2025,62200001,40,60
2025,62200002,120,180
2025,62230001,40,40
2025,62230002,60,60
2025,62230004,4,120
2025,62240001,40,60
2025,62240002,30,60
2025,62240004,60,120
2025,62240005,60,120
2025,62250003,60,120
2025,62250004,60,120
2025,62260001,60,180
2025,62260003,50,60
2025,62270002,20,60
2025,62270003,60,150
2025,6230002,30,30
2025,62310001,60,180
2025,62310002,60,180
2025,62320001,40,120
2025,62320003,40,120
2025,62470002,60,120
2025,62470003,30,60
2025,62480002,60,120
2025,62490001,60,120
2025,62500001,30,60
2025,62500002,30,60
2025,62510001,30,60
2025,62510002,10,10
2025,62520001,30,60
2025,62520002,60,60
2025,62530002,30,60
2025,62530003,60,120
2025,62540001,60,120
2025,62540002,60,120
2025,62560001,20,40
2025,62560002,30,50
2025,62560003,50,90
2025,62590001,40,60
2025,62590002,40,90
2025,62590004,30,100
2025,62600001,30,40
2025,62600002,40,60
2025,62600003,40,60
2025,6260001,60,120
2025,6260002,10,15
2025,6260004,120,180
2025,62620001,60,90
2025,62620002,60,63
2025,62620004,60,90
2025,62640001,30,60
2025,62640002,30,90
2025,62640003,60,90
2025,62660001,30,60
2025,62660002,60,90
2025,62690001,30,60
2025,62690002,30,30
2025,62700001,60,120
2025,62700002,60,120
2025,62700003,60,120
2025,6270001,60,90
2025,6270002,60,90
2025,62710003,60,120
2025,62720001,30,600
2025,62720002,60,90
2025,62730001,30,60
2025,62730002,30,60
2025,62730101,30,60
2025,62730102,60,120
2025,62740001,120,180
2025,62740002,180,120
2025,62740003,,
2025,62750001,,
2025,62750002,,
2025,62760001,,
2025,62760002,,
2025,62770001,60,120
2025,62770002,60,120
2025,62770003,30,90
2025,62780002,60,60
2025,62790001,,
2025,62790002,60,90
2025,62790004,60,120
2025,62800001,,
2025,62800002,,
2025,62800003,30,120
2025,6280001,60,120
2025,6280002,90,120
2025,62810001,,
2025,62810002,60,60
2025,62830003,,
2025,62840001,,
2025,62860002,30,30
2025,62870001,60,120
2025,62870002,60,120
2025,62870003,60,120
2025,62870004,0,120
2025,62880002,30,30
2025,62890002,60,150
2025,62890003,60,120
2025,62890004,60,60
2025,6290001,120,180
2025,6290002,120,180
2025,62910003,60,120
2025,62910004,60,120
2025,62940001,60,120
2025,62950001,120,120
2025,62960002,,
2025,62970001,60,60
2025,62970002,60,60
2025,62990002,70,60
2025,63000001,40,40
2025,63000002,60,60
2025,630001,40,30
2025,630002,60,60
2025,63040001,40,60
2025,63040002,120,120
2025,63060001,20,30
2025,63060002,20,20
2025,63070001,20,20
2025,63070002,10,10
2025,63070004,60,120
2025,63090001,30,60
2025,63090002,20,30
2025,63090003,30,40
2025,63100002,,
2025,6310001,120,300
2025,6310002,120,360
2025,6310003,120,240
2025,63120002,,
2025,63150001,30,30
2025,63150002,20,20
2025,63160002,60,60
2025,63200001,60,80
2025,63200002,60,60
2025,63200003,60,90
2025,63210001,60,90
2025,63210002,90,90
2025,63210003,40,60
2025,63230001,90,60
2025,63230002,60,60
2025,63230003,90,60
2025,63230101,30,60
2025,63230102,90,90
2025,63230103,60,60
2025,63280002,60,30
2025,63290001,120,120
2025,63290002,180,180
2025,63300001,120,180
2025,63300002,150,120
2025,6330001,60,90
2025,6330002,60,60
2025,63300101,60,90
2025,63300102,60,240
2025,63320002,,
2025,63330001,60,240
2025,63330002,60,180
2025,63350001,10,10
2025,63350002,10,10
2025,63360002,,
2025,63370002,,
2025,63380002,,
2025,63390002,30,60
2025,63400001,,
2025,63400002,,
2025,6340001,60,90
2025,6340002,60,90
2025,63410001,,
2025,63410002,20,20
2025,63450001,40,40
2025,63450002,100,100
2025,63450004,60,90
2025,63480001,,
2025,63490002,,
2025,63500001,,
2025,63520001,,
2025,63530003,,
2025,63540001,,
2025,63550002,,
2025,63560001,,
2025,63560002,,
2025,63570001,120,60
2025,63570002,30,40
2025,63570003,90,150
2025,63580001,80,120
2025,63580002,,
2025,63580003,90,120
2025,63590001,90,60
2025,63590002,60,60
2025,63590003,,
2025,63600001,,
2025,63600002,,
2025,6360001,40,60
2025,6360002,90,120
2025,63610001,60,60
2025,63630001,60,90
2025,63630002,60,60
2025,63630003,60,60
2025,63640001,40,60
2025,63640002,30,60
2025,63640003,90,90
2025,63650002,60,180
2025,63660002,60,60
2025,6370001,60,90
2025,6370002,60,60
2025,63720001,60,60
2025,63720002,60,120
2025,63780001,120,240
2025,63780002,60,120
2025,6380001,180,300
2025,6380003,60,120
2025,63820001,120,180
2025,63820002,60,120
2025,63820003,30,120
2025,63820004,50,120
2025,63840001,60,60
2025,63850001,30,30
2025,63850002,60,120
2025,63860001,60,120
2025,63860002,60,120
2025,63860003,60,180
2025,63870001,40,40
2025,63880001,120,120
2025,63880002,60,180
2025,63890001,,
2025,63890002,30,30
2025,63900001,50,60
2025,63900002,30,30
2025,63900003,60,120
2025,6390001,30,30
2025,6390002,40,50
2025,63910001,60,80
2025,63910002,120,90
2025,63910004,90,120
2025,63920001,90,120
2025,63920002,60,80
2025,63950001,120,60
2025,63950002,60,80
2025,63950003,100,150
2025,63950004,80,150
2025,6400001,30,30
2025,6400002,30,30
2025,640001,60,60
2025,640002,60,60
2025,64010001,60,60
2025,64010002,30,60
2025,64010003,30,150
2025,64020001,30,30
2025,64020003,60,120
2025,64020004,60,120
2025,64030001,,
2025,64040002,60,60
2025,64050001,60,150
2025,64050002,120,180
2025,64050005,2,120
2025,64070001,30,60
2025,64070002,60,120
2025,64070003,30,60
2025,64080001,60,60
2025,64080002,120,120
2025,64080004,60,90
2025,64090002,,
2025,64090003,60,60
2025,64110002,,
2025,64120001,,
2025,64130001,,
2025,64140001,,
2025,64160001,,
2025,64160002,30,30
2025,64170001,30,60
2025,64170002,60,60
2025,64170003,50,50
2025,64180001,,
2025,64190001,0,60
2025,64190002,60,120
2025,64190003,30,120
2025,6420002,,
2025,64210002,,
2025,64220001,40,30
2025,64220002,60,60
2025,64230001,10,10
2025,64250001,20,25
2025,64250002,90,60
2025,64250003,80,90
2025,64260001,,
2025,64260003,120,120
2025,64270001,,
2025,64280001,,
2025,64280002,90,90
2025,64300001,,
2025,64300002,60,60
2025,6430001,60,120
2025,6430002,120,300
2025,64310001,,
2025,64310002,,
2025,64320001,20,20
2025,64320002,10,10
2025,64330001,60,120
2025,64330002,180,120
2025,64330004,90,180
2025,64340001,60,90
2025,64340002,120,180
2025,64340003,30,180
2025,64350001,20,25
2025,64350002,30,30
2025,64350003,90,120
2025,64360001,,
2025,64360002,10,10
2025,64370001,20,20
2025,64370002,15,20
2025,64380001,20,30
2025,64380002,180,60
2025,64380003,60,120
2025,64400001,60,120
2025,64400002,120,120
2025,64400004,60,120
2025,6440001,30,30
2025,64410001,30,60
2025,64410002,60,90
2025,64420001,60,80
2025,64420002,60,80
2025,64450001,60,80
2025,64450002,40,50
2025,64460001,60,90
2025,64460002,60,120
2025,64480001,90,100
2025,64480002,60,60
2025,64490001,20,30
2025,64490002,60,120
2025,64500001,60,90
2025,64500002,40,50
2025,64510001,180,60
2025,64510002,60,120
2025,64520001,30,60
2025,64520002,60,60
2025,64530001,30,60
2025,64530002,30,60
2025,64530003,60,120
2025,64540001,60,60
2025,64540002,30,60
2025,64540004,60,120
2025,64550002,30,60
2025,64550003,60,120
2025,64550004,60,120
2025,64570001,60,60
2025,64570002,60,60
2025,64570003,30,60
2025,64580001,30,60
2025,64580002,60,60
2025,64580005,60,60
2025,64590001,30,60
2025,64590002,30,60
2025,64590003,30,60
2025,64600001,30,30
2025,64600002,30,60
2025,64600003,60,60
2025,64610001,30,60
2025,64610002,60,60
2025,64610101,30,60
2025,64610102,30,60
2025,64610201,30,60
2025,64630001,30,60
2025,64630002,30,60
2025,64650001,30,60
2025,64650002,30,60
2025,64660001,30,60
2025,64660002,30,60
2025,64670001,30,60
2025,64670002,30,60
2025,64680001,30,60
2025,64680002,30,60
2025,64690001,30,60
2025,64690002,30,60
2025,64700001,30,60
2025,64700002,30,60
2025,64700003,30,60
2025,6470001,60,60
2025,6470002,30,30
2025,64720001,100,90
2025,64720002,90,90
2025,64790001,40,30
2025,64790002,60,30
2025,64790003,90,120
2025,6480003,180,180
2025,6480004,360,390
2025,6480005,360,360
2025,64810001,30,30
2025,64810002,30,60
2025,64850001,,
2025,64870001,30,30
2025,64870002,20,20
2025,64870003,30,30
2025,64940001,30,60
2025,64940002,20,15
2025,64950002,90,180
2025,64960001,150,240
2025,64960002,60,150
2025,64970001,50,60
2025,64970002,40,60
2025,64980001,60,90
2025,6500002,,
2025,6500003,60,60
2025,650001,,
2025,650002,,
2025,65010002,,
2025,65020001,5,6
2025,65030001,30,50
2025,65030002,120,180
2025,65030004,90,180
2025,65040001,10,15
2025,65040002,13,20
2025,65050001,,
2025,65050002,,
2025,65060001,30,40
2025,65060002,90,90
2025,65060004,,
2025,65070003,60,90
2025,65070004,15,45
2025,65080002,5,5
2025,65090002,60,80
2025,65090003,150,180
2025,65090006,120,180
2025,65100001,90,120
2025,65100002,60,120
2025,65100004,90,120
2025,65100101,120,240
2025,65130002,120,180
2025,65130003,90,180
2025,65140002,,
2025,6520001,60,90
2025,6520002,30,90
2025,65210001,30,60
2025,65210003,30,60
2025,65220001,30,60
2025,65220002,30,60
2025,65220003,30,60
2025,65230002,30,60
2025,65250003,30,60
2025,65260001,30,60
2025,65260002,30,60
2025,65260003,60,120
2025,65270002,30,30
2025,65280004,30,30
2025,65290002,30,60
2025,65300001,30,60
2025,65300002,30,60
2025,65300004,30,60
2025,6530001,20,30
2025,6530002,15,15
2025,65310001,30,30
2025,65310002,30,60
2025,65320001,20,30
2025,65320002,20,30
2025,65330001,30,30
2025,65340001,30,30
2025,65350001,30,30
2025,65360001,30,60
2025,65360002,30,60
2025,65370002,30,30
2025,65380001,30,30
2025,65380002,30,30
2025,65390001,10,10
2025,65400001,,
2025,65400002,,
2025,6540001,60,90
2025,6540002,90,120
2025,65410001,80,100
2025,65410002,30,40
2025,65410004,120,240
2025,65410101,90,180
2025,65420001,30,40
2025,65420002,60,120
2025,65420004,2,3
2025,65420101,180,240
2025,65430001,15,30
2025,65430002,5,5
2025,65440001,,
2025,65440002,,
2025,65450002,5,5
2025,65470001,30,35
2025,65470002,20,30
2025,65480001,5,5
2025,65480002,20,30
2025,65500002,,
2025,6550001,40,60
2025,6550002,60,90
2025,65520002,15,10
2025,65530002,12,15
2025,65540001,30,40
2025,65540002,5,10
2025,65540003,80,90
2025,65550001,90,120
2025,65550002,90,170
2025,65550003,180,240
2025,65560001,30,50
2025,65560002,120,180
2025,65570001,120,180
2025,65570002,80,120
2025,65570004,,
2025,65570101,180,240
2025,65580001,5,10
2025,65580002,,
2025,65590002,90,120
2025,65590004,120,210
2025,65590101,90,120
2025,65590102,120,180
2025,65610002,5,7
2025,65620001,5,5
2025,65630001,10,15
2025,65630002,10,15
2025,65630003,120,240
2025,65640001,5,10
2025,65640002,7,10
2025,65650001,5,10
2025,65650002,,
2025,65660001,30,50
2025,65670001,12,15
2025,65670002,5,7
2025,65680001,75,80
2025,65680002,180,240
2025,65680004,120,180
2025,65690001,15,20
2025,65690002,30,60
2025,65700001,10,15
2025,65700002,20,20
2025,65710001,60,60
2025,65710002,,
2025,65720002,60,60
2025,65730001,,
2025,65740001,,
2025,65740002,,
2025,65750001,,
2025,65750002,,
2025,65760001,,
2025,65760002,,
2025,65780001,180,210
2025,65780002,90,60
2025,65800002,,
2025,6580001,90,120
2025,6580002,120,120
2025,65810001,60,120
2025,65810003,30,30
2025,65810004,40,50
2025,65840001,30,60
2025,65850001,30,60
2025,65920001,,
2025,65920002,50,60
2025,65960001,120,150
2025,65960003,180,210
2025,65970002,,
2025,65980001,90,180
2025,65980003,120,160
2025,65990001,120,180
2025,65990002,150,120
2025,66000001,120,180
2025,66000002,120,180
2025,660001,40,120
2025,660002,60,60
2025,660003,60,90
2025,66010001,60,90
2025,66010002,60,90
2025,66010003,60,120
2025,66020001,30,60
2025,66040001,60,120
2025,66040002,60,120
2025,66050001,30,60
2025,66050002,60,120
2025,66060001,30,120
2025,66060002,60,90
2025,66060003,60,120
2025,66070001,30,60
2025,66070002,30,60
2025,66070003,60,120
2025,66090001,30,60
2025,66090002,60,120
2025,66090003,60,120
2025,66100001,30,30
2025,66100002,30,30
2025,66130001,30,60
2025,66140001,30,60
2025,66220002,,
2025,66230001,,
2025,66230002,30,30
2025,66230003,30,30
2025,66240001,30,30
2025,66240002,40,40
2025,66260001,30,30
2025,66260002,20,20
2025,66270001,30,40
2025,66270002,40,40
2025,66270004,20,20
2025,66290001,30,40
2025,66290003,30,40
2025,66290004,40,40
2025,66300001,20,30
2025,66300002,20,20
2025,66300003,30,40
2025,66310001,30,60
2025,66310002,40,60
2025,66310004,120,180
2025,66320001,,
2025,66320002,,
2025,66340001,90,120
2025,66340002,100,90
2025,66340007,90,180
2025,66350002,,
2025,66370001,30,60
2025,66370002,45,60
2025,66370003,120,180
2025,66390001,90,120
2025,66390002,60,90
2025,66410001,25,30
2025,66410002,15,25
2025,66420001,70,73
2025,66420002,30,40
2025,66420005,,
2025,66440001,50,90
2025,66440002,120,180
2025,66440004,,
2025,66480001,45,80
2025,66480002,45,70
2025,66480004,30,50
2025,66490001,,
2025,66490002,7,10
2025,66500001,,
2025,6650001,90,180
2025,6650002,120,150
2025,6650003,150,270
2025,66510001,90,180
2025,66510002,60,120
2025,66510003,60,120
2025,66550001,90,120
2025,66550002,90,100
2025,66550004,180,240
2025,66560001,30,120
2025,66560002,120,240
2025,66560003,180,300
2025,66570001,20,30
2025,66580001,10,15
2025,66580002,10,10
2025,66590002,5,10
2025,6660002,330,60
2025,6660003,90,60
2025,66630001,210,150
2025,66630002,150,120
2025,66630004,180,180
2025,66640001,150,180
2025,66640002,210,300
2025,66660001,120,150
2025,66660002,120,90
2025,66660003,150,150
2025,66680001,,
2025,6670001,30,20
2025,6670002,20,30
2025,66720001,,
2025,66720003,90,180
2025,66720005,30,60
2025,66720101,60,60
2025,66870001,30,30
2025,6690001,60,90
2025,6690003,60,120
2025,6690004,90,130
2025,66910001,10,10
2025,66920001,20,60
2025,66950002,,
2025,66970002,20,20
2025,6700002,30,60
2025,6700003,80,120
2025,6700004,40,60
2025,670001,20,20
2025,670002,10,30
2025,670003,30,40
2025,67010001,180,300
2025,67010002,60,180
2025,67010004,30,210
2025,67050001,30,30
2025,67050002,60,0
2025,67050003,0,60
2025,67150001,,
2025,67150002,,
2025,67160002,,
2025,67190001,60,60
2025,67190002,,
2025,67200002,,
2025,67210001,,
2025,67220002,20,30
2025,67220003,30,60
2025,67220004,60,60
2025,67250002,,
2025,67260001,,
2025,67280002,30,30
2025,67300001,,
2025,67340002,30,30
2025,67350001,60,60
2025,67350002,60,60
2025,67370002,30,30
2025,67390001,120,120
2025,67390003,,
2025,67500002,,
2025,67500003,120,120
2025,67500004,120,120
2025,6760002,30,60
2025,6760003,35,120
2025,6760004,30,40
2025,6770001,60,60
2025,6770002,60,60
2025,6780002,60,180
2025,6780003,60,120
2025,67900002,,
2025,6790001,20,30
2025,67980001,30,30
2025,67980002,10,0
2025,680001,5,30
2025,680002,30,60
2025,68010001,,
2025,68020002,30,30
2025,68030001,30,30
2025,68030002,,
2025,68040001,,
2025,68050001,,
2025,68060001,10,10
2025,68060002,,
2025,68090001,,
2025,68090002,,
2025,68100002,,
2025,6810001,60,30
2025,6810002,120,120
2025,6810003,60,90
2025,6810004,120,120
2025,68130001,20,20
2025,68150001,,
2025,68200001,,
2025,68250001,,
2025,68250002,30,30
2025,68250101,30,30
2025,68270001,30,10
2025,68270002,30,10
2025,68270005,30,30
2025,68290001,,
2025,68300001,30,30
2025,68300002,30,30
2025,6830001,120,240
2025,6830002,120,0
2025,6830004,60,180
2025,6830101,30,180
2025,6830102,30,120
2025,68310001,90,60
2025,68310002,60,60
2025,68320002,,
2025,68320004,80,150
2025,68330002,90,90
2025,68350001,120,120
2025,68350002,360,600
2025,68350003,240,300
2025,68370002,,
2025,68390004,,
2025,68390101,,
2025,68390201,30,30
2025,68400003,30,30
2025,68400004,20,20
2025,68440001,,
2025,68440002,20,10
2025,68450001,,
2025,68470001,30,30
2025,68470002,20,20
2025,68490001,30,30
2025,68540001,60,60
2025,68540002,60,60
2025,68540004,60,60
2025,68600001,,
2025,68600002,,
2025,6860001,90,150
2025,6860002,90,180
2025,68620002,60,180
2025,68620003,60,180
2025,68620004,120,180
2025,68640001,90,180
2025,68640002,180,300
2025,68640004,60,180
2025,68650001,90,180
2025,68650002,60,120
2025,68650003,60,180
2025,68660001,,
2025,68660002,,
2025,68670001,60,60
2025,68670002,60,120
2025,68710001,,
2025,68710002,,
2025,68720001,,
2025,68720002,,
2025,68740001,,
2025,68740002,,
2025,68740003,80,90
2025,68760001,10,10
2025,68800002,,
2025,68800004,,
2025,68800005,120,300
2025,6880002,,
2025,6880003,30,60
2025,6880004,60,180
2025,68830001,,
2025,68830002,30,30
2025,68840001,,
2025,68850001,10,30
2025,68850002,,
2025,68860001,10,10
2025,68860002,20,20
2025,68890001,,
2025,68900001,10,20
2025,68900002,,
2025,68940001,60,60
2025,68940002,30,30
2025,690001,20,20
2025,690002,20,20
2025,690003,20,40
2025,69040001,,
2025,69040002,180,0
2025,69040003,220,300
2025,69040004,420,120
2025,69040005,240,300
2025,69090001,30,30
2025,69090002,30,30
2025,69090003,195,260
2025,69090005,,
2025,69090006,,
2025,69100002,120,60
2025,69100003,120,30
2025,69100004,60,120
2025,6910001,60,60
2025,6910002,80,90
2025,69120001,120,120
2025,69120004,120,120
2025,69200001,,
2025,69200002,60,90
2025,69200003,240,240
2025,69200004,60,60
2025,69200005,300,600
2025,6920001,90,120
2025,69230002,30,30
2025,69250001,180,180
2025,69250002,120,120
2025,69270001,,
2025,69270002,,
2025,69290001,120,180
2025,6930001,60,120
2025,6930002,120,120
2025,69310001,,
2025,69380002,,
2025,6940001,60,120
2025,6940002,90,120
2025,69410001,60,60
2025,69410002,120,120
2025,69410003,120,120
2025,69410101,30,180
2025,69410102,180,300
2025,69410201,120,180
2025,69410202,120,180
2025,69470001,,
2025,69470002,,
2025,69470201,90,210
2025,69470202,60,60
2025,69470203,0,120
2025,69470204,,
2025,6950001,60,90
2025,6950002,20,30
2025,69590001,120,300
2025,69590002,120,60
2025,69590003,210,240
2025,6960001,60,90
2025,6960002,60,60
2025,6960003,90,90
2025,69610002,,
2025,69620001,120,120
2025,69620002,120,180
2025,69630001,,
2025,69630002,,
2025,69640001,,
2025,69640002,,
2025,69680001,,
2025,69680002,,
2025,69690001,120,180
2025,69690002,300,300
2025,69690003,120,120
2025,69690004,180,240
2025,69700001,20,20
2025,6970001,60,60
2025,6970002,20,30
2025,6970003,60,60
2025,6980001,90,180
2025,6980002,90,180
2025,69820002,,
2025,69870001,,
2025,69870002,,
2025,69900001,,
2025,69900002,,
2025,6990001,60,120
2025,6990002,60,180
2025,69990001,,
2025,69990002,60,60
2025,7000002,120,180
2025,7000003,120,300
2025,7000004,60,180
2025,700001,30,40
2025,700002,10,10
2025,700003,30,30
2025,70010002,60,60
2025,70020001,30,120
2025,70030002,,
2025,70060001,,
2025,70110001,30,30
2025,70110002,150,30
2025,70110004,60,120
2025,70120002,240,240
2025,70120003,0,90
2025,70120101,60,90
2025,70120102,120,120
2025,70140001,60,60
2025,70150001,20,20
2025,70150002,10,10
2025,70150003,300,300
2025,70220001,40,30
2025,70220002,60,60
2025,7030002,60,210
2025,7030003,60,140
2025,7030005,,
2025,70310002,,
2025,70330001,30,80
2025,70330002,30,60
2025,7040002,180,360
2025,7040003,120,300
2025,7040004,360,600
2025,70420002,60,90
2025,7050001,60,150
2025,7050002,120,180
2025,70510001,30,30
2025,70510002,60,60
2025,70510003,120,120
2025,70540001,30,60
2025,70540002,30,60
2025,70540004,60,120
2025,7060001,60,150
2025,7060002,100,180
2025,7080001,,
2025,7090001,40,90
2025,7090002,30,60
2025,7100001,30,30
2025,710001,120,240
2025,710002,120,120
2025,710003,120,120
2025,71020001,30,30
2025,71020002,120,180
2025,71030001,90,90
2025,71030002,30,60
2025,71040001,240,120
2025,71040003,120,240
2025,71050001,60,60
2025,71050002,90,90
2025,71060002,60,120
2025,71060004,120,120
2025,71060005,60,90
2025,71090001,30,40
2025,71100001,20,10
2025,71100002,120,120
2025,7110003,90,120
2025,7110004,150,240
2025,71110002,120,120
2025,71110003,90,120
2025,71150001,30,60
2025,71150002,10,10
2025,71150003,0,20
2025,71160001,60,120
2025,71160002,170,60
2025,71160003,20,20
2025,71180001,30,0
2025,71180002,0,180
2025,71180003,10,30
2025,71200002,30,30
2025,71200003,60,60
2025,7120001,90,90
2025,7120002,30,30
2025,71220001,60,120
2025,71220002,30,90
2025,71260001,,
2025,71260002,,
