YEAR,OPID,ott_first,ott_second
2020,8670002,유튜브,
2020,870001,유튜브,
2020,870002,유튜브,
2020,870003,넷플릭스,유튜브
2020,870004,유튜브,
2020,8740001,유튜브,
2020,8740002,넷플릭스,유튜브
2020,8750002,유튜브,
2020,8750003,유튜브,넷플릭스
2020,8760001,유튜브,
2020,8760002,유튜브,
2020,8760003,유튜브,
2020,8770001,유튜브,
2020,8770002,유튜브,
2020,8790001,유튜브,
2020,8790002,유튜브,
2020,8820001,,
2020,8820002,웨이브(Wavve)(구 푹(pooq)· 옥수수),티빙(Tving)
2020,8820003,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,8820004,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,8830001,유튜브,
2020,8830002,,
2020,8840001,유튜브,
2020,8840002,유튜브,
2020,8840004,유튜브,
2020,8840005,유튜브,
2020,8870002,,
2020,8880001,유튜브,
2020,8880002,유튜브,
2020,8880003,유튜브,
2020,8890002,유튜브,
2020,8900002,넷플릭스,아마존 프라임 비디오
2020,8910002,유튜브,
2020,8930001,유튜브,
2020,8930002,유튜브,
2020,8930003,유튜브,넷플릭스
2020,8940002,넷플릭스,아마존 프라임 비디오
2020,8950002,유튜브,
2020,8960002,,
2020,8970001,유튜브,
2020,8980002,,
2020,900001,유튜브,
2020,900002,유튜브,
2020,900003,유튜브,
2020,900004,유튜브,
2020,90001,,
2020,9020001,유튜브,
2020,9030001,,
2020,9040001,유튜브,
2020,9040002,유튜브,티빙(Tving)
2020,9040003,유튜브,U+ 모바일(구 U+비디오포털)
2020,9040004,,
2020,9130001,유튜브,
2020,9130002,유튜브,
2020,9130003,유튜브,
2020,9130004,유튜브,
2020,9130005,유튜브,네이버 시리즈온(SERIES)
2020,9140001,유튜브,
2020,9140002,네이버 시리즈온(SERIES),
2020,9140003,넷플릭스,유튜브
2020,9150001,유튜브,
2020,9150002,유튜브,네이버 시리즈온(SERIES)
2020,9150005,유튜브,네이버 시리즈온(SERIES)
2020,9170001,유튜브,
2020,9170002,,
2020,9180001,,
2020,9190001,,
2020,9200001,,
2020,9200102,유튜브,
2020,9230001,유튜브,
2020,9230002,유튜브,
2020,9230003,유튜브,네이버 시리즈온(SERIES)
2020,9230004,유튜브,네이버 시리즈온(SERIES)
2020,9240001,,
2020,9250003,유튜브,
2020,9270001,유튜브,카카오 TV
2020,9270002,,
2020,9270003,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,9280001,웨이브(Wavve)(구 푹(pooq)· 옥수수),
2020,9280002,유튜브,U+ 모바일(구 U+비디오포털)
2020,9280003,유튜브,기타
2020,9280004,유튜브,
2020,9290001,유튜브,네이버 시리즈온(SERIES)
2020,9290002,유튜브,
2020,9290003,유튜브,
2020,9290004,유튜브,
2020,930001,유튜브,
2020,930002,유튜브,
2020,9320001,넷플릭스,유튜브
2020,9320002,넷플릭스,
2020,9320003,유튜브,
2020,9340001,유튜브,곰TV
2020,9340002,유튜브,
2020,9340003,유튜브,
2020,9340004,유튜브,
2020,9350001,유튜브,
2020,9350002,유튜브,
2020,9350003,유튜브,
2020,9350004,유튜브,
2020,9370001,유튜브,
2020,9370002,유튜브,
2020,9370003,티빙(Tving),
2020,9380001,유튜브,
2020,9380002,,
2020,9380003,넷플릭스,유튜브
2020,9380004,유튜브,
2020,9390001,,
2020,9390002,,
2020,940001,유튜브,
2020,940002,유튜브,
2020,940003,유튜브,
2020,9420003,유튜브,
2020,9420004,유튜브,
2020,9420005,유튜브,
2020,9420006,,
2020,9430001,,
2020,9470001,유튜브,
2020,9470002,카카오 TV,유튜브
2020,9480001,,
2020,9480002,카카오 TV,유튜브
2020,9490001,,
2020,9490002,유튜브,넷플릭스
2020,9500001,,
2020,9500002,유튜브,
2020,9510001,,
2020,9510002,,
2020,9510003,,
2020,9510004,,
2020,9530001,유튜브,
2020,9530002,유튜브,
2020,9530003,유튜브,넷플릭스
2020,9540001,,
2020,9540002,,
2020,9540003,티빙(Tving),넷플릭스
2020,9540004,넷플릭스,티빙(Tving)
2020,9540005,,
2020,9550001,유튜브,
2020,9550002,,
2020,9550003,티빙(Tving),넷플릭스
2020,9550004,,
2020,9560001,,
2020,9560002,,
2020,9560003,티빙(Tving),넷플릭스
2020,9560004,티빙(Tving),넷플릭스
2020,9570001,,
2020,9570002,,
2020,9570003,넷플릭스,
2020,9570004,,
2020,9580001,넷플릭스,유튜브
2020,9580002,웨이브(Wavve)(구 푹(pooq)· 옥수수),유튜브
2020,9580003,유튜브,네이버 시리즈온(SERIES)
2020,9580004,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,9600001,유튜브,네이버 시리즈온(SERIES)
2020,9600003,유튜브,네이버 시리즈온(SERIES)
2020,9600004,유튜브,네이버 시리즈온(SERIES)
2020,960002,넷플릭스,유튜브
2020,960003,넷플릭스,유튜브
2020,960004,넷플릭스,유튜브
2020,9610001,유튜브,네이버 시리즈온(SERIES)
2020,9610002,유튜브,네이버 시리즈온(SERIES)
2020,9610003,유튜브,곰TV
2020,9620001,유튜브,곰TV
2020,9620002,유튜브,네이버 시리즈온(SERIES)
2020,9620003,,
2020,9630001,,
2020,9630002,,
2020,9640001,유튜브,네이버 시리즈온(SERIES)
2020,9640002,유튜브,네이버 시리즈온(SERIES)
2020,9640003,유튜브,네이버 시리즈온(SERIES)
2020,9650001,,
2020,9650002,,
2020,9650003,티빙(Tving),유튜브
2020,9650004,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,9660001,유튜브,곰TV
2020,9660002,유튜브,네이버 시리즈온(SERIES)
2020,9660003,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,9660004,유튜브,네이버 시리즈온(SERIES)
2020,9680001,,
2020,9680002,,
2020,9700001,,
2020,9700002,,
2020,970001,,
2020,970002,,
2020,9710001,,
2020,9720001,,
2020,9720002,,
2020,9730001,,
2020,9730002,,
2020,9730003,,
2020,9730004,,
2020,9750001,유튜브,U+ 모바일(구 U+비디오포털)
2020,9750002,,
2020,9750003,유튜브,
2020,9750004,유튜브,
2020,9780001,,
2020,9780002,유튜브,티빙(Tving)
2020,9780003,티빙(Tving),유튜브
2020,9780004,웨이브(Wavve)(구 푹(pooq)· 옥수수),카카오 TV
2020,9790001,,
2020,9790002,,
2020,980001,유튜브,
2020,980002,유튜브,
2020,980003,유튜브,넷플릭스
2020,980004,유튜브,넷플릭스
2020,9810001,,
2020,9810002,,
2020,9830001,유튜브,티빙(Tving)
2020,9830002,유튜브,카카오 TV
2020,9830004,카카오 TV,티빙(Tving)
2020,9840001,티빙(Tving),카카오 TV
2020,9840002,,
2020,9840003,티빙(Tving),유튜브
2020,9870001,,
2020,9870002,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,9870003,유튜브,곰TV
2020,9890001,유튜브,
2020,9890002,유튜브,
2020,9890003,유튜브,넷플릭스
2020,9890004,,
2020,990002,,
2020,990003,유튜브,
2020,9920001,유튜브,넷플릭스
2020,9920002,유튜브,
2020,9920003,유튜브,
2020,9920004,유튜브,
2020,9930001,유튜브,
2020,9930002,유튜브,
2020,9930005,,
2020,9930101,유튜브,넷플릭스
2020,9930102,유튜브,넷플릭스
2020,9930201,유튜브,넷플릭스
2020,9940001,,
2020,9940002,,
2020,9940003,티빙(Tving),넷플릭스
2020,9940004,에브리온 TV,넷플릭스
2020,9950001,,
2020,9950002,,
2020,9960002,유튜브,
2021,1000001,유튜브,넷플릭스
2021,1000002,넷플릭스,유튜브
2021,100001,유튜브,넷플릭스
2021,100002,,
2021,100003,유튜브,
2021,10001,유튜브,넷플릭스
2021,10002,유튜브,넷플릭스
2021,100020001,유튜브,넷플릭스
2021,100020002,넷플릭스,유튜브
2021,100020003,유튜브,넷플릭스
2021,10003,넷플릭스,유튜브
2021,100030001,유튜브,
2021,10004,넷플릭스,유튜브
2021,100050001,U+ 모바일(구 U+비디오포털),유튜브
2021,100050002,유튜브,네이버 시리즈온(SERIES)
2021,100050003,유튜브,
2021,100060001,유튜브,네이버 시리즈온(SERIES)
2021,100060002,유튜브,네이버 시리즈온(SERIES)
2021,100060003,유튜브,카카오 TV
2021,100060004,웨이브(Wavve)(구 푹(pooq)· 옥수수),유튜브
2021,100070001,유튜브,네이버 시리즈온(SERIES)
2021,100070002,유튜브,네이버 시리즈온(SERIES)
2021,100080001,유튜브,
2021,100080002,넷플릭스,유튜브
2021,100090001,시즌(KT Seezn)(구 olleh tv 모바일),유튜브
2021,100090002,유튜브,U+ 모바일(구 U+비디오포털)
2021,100120001,유튜브,
2021,100120002,유튜브,
2021,100130001,유튜브,
2021,100130002,티빙(Tving),유튜브
2021,100140001,유튜브,
2021,100140002,유튜브,
2021,100160001,U+ 모바일(구 U+비디오포털),유튜브
2021,100160002,U+ 모바일(구 U+비디오포털),유튜브
2021,100160003,유튜브,U+ 모바일(구 U+비디오포털)
2021,100170001,U+ 모바일(구 U+비디오포털),유튜브
2021,100170002,U+ 모바일(구 U+비디오포털),유튜브
2021,100170003,유튜브,
2021,100180001,유튜브,
2021,100180002,유튜브,
2021,100190001,넷플릭스,
2021,100190002,유튜브,
2021,100190003,유튜브,
2021,100200001,유튜브,
2021,100200002,유튜브,넷플릭스
2021,100200003,유튜브,
2021,10020001,유튜브,아프리카 TV
2021,10020002,유튜브,넷플릭스
2021,10020003,유튜브,넷플릭스
2021,100210001,유튜브,
2021,100210002,유튜브,
2021,100250001,유튜브,
2021,100250002,유튜브,
2021,100250003,유튜브,
2021,100260001,,
2021,100260002,,
2021,100270001,유튜브,
2021,100270002,티빙(Tving),넷플릭스
2021,100280001,유튜브,
2021,100280002,,
2021,100290001,유튜브,시즌(KT Seezn)(구 olleh tv 모바일)
2021,100290002,유튜브,
2021,100290003,유튜브,시즌(KT Seezn)(구 olleh tv 모바일)
2021,100290004,유튜브,시즌(KT Seezn)(구 olleh tv 모바일)
2021,100300001,유튜브,티빙(Tving)
2021,100300002,유튜브,
2021,100300003,티빙(Tving),유튜브
2021,100300004,티빙(Tving),유튜브
2021,100310001,유튜브,넷플릭스
2021,100310002,유튜브,넷플릭스
2021,100310003,유튜브,티빙(Tving)
2021,100320001,,
2021,100320002,유튜브,티빙(Tving)
2021,100330001,유튜브,넷플릭스
2021,100330002,유튜브,
2021,100330003,유튜브,넷플릭스
2021,100360001,유튜브,
2021,100360002,유튜브,
2021,100360003,티빙(Tving),유튜브
2021,100370001,유튜브,
2021,100370002,유튜브,
2021,100380001,유튜브,
2021,100380002,유튜브,
2021,100390001,유튜브,
2021,100390002,유튜브,
2021,100400001,유튜브,
2021,100400002,유튜브,
2021,10040001,넷플릭스,유튜브
2021,10040002,유튜브,
2021,10040003,유튜브,시즌(KT Seezn)(구 olleh tv 모바일)
2021,100410001,유튜브,
2021,100410002,유튜브,
2021,100420001,유튜브,넷플릭스
2021,100420002,유튜브,
2021,100420003,,
2021,100430001,,
2021,100440001,,
2021,100440002,유튜브,
2021,100440003,웨이브(Wavve)(구 푹(pooq)· 옥수수),
2021,100440004,웨이브(Wavve)(구 푹(pooq)· 옥수수),티빙(Tving)
2021,100450001,,
2021,100460001,유튜브,
2021,100460002,유튜브,
2021,100460003,유튜브,넷플릭스
2021,100470001,,
2021,100480001,,
2021,100490001,,
2021,100490002,유튜브,
2021,100490003,유튜브,
2021,100490004,유튜브,
2021,100490005,유튜브,U+ 모바일(구 U+비디오포털)
2021,100500001,유튜브,
2021,100500002,유튜브,
2021,10050001,유튜브,
2021,10050002,유튜브,
2021,100510001,유튜브,
2021,100510002,웨이브(Wavve)(구 푹(pooq)· 옥수수),넷플릭스
2021,100520001,유튜브,카카오 TV
2021,100520002,유튜브,
2021,100520003,티빙(Tving),넷플릭스
2021,100530001,유튜브,
2021,100530002,유튜브,
2021,100530003,유튜브,아프리카 TV
2021,100540001,유튜브,
2021,100540002,,
2021,100550001,,
2021,100550002,유튜브,넷플릭스
2021,100550003,유튜브,U+ 모바일(구 U+비디오포털)
2021,100560001,유튜브,
2021,100560002,티빙(Tving),웨이브(Wavve)(구 푹(pooq)· 옥수수)
2021,100570001,유튜브,
2021,100570002,유튜브,
2021,100570003,유튜브,넷플릭스
2021,10060001,유튜브,
2021,10060002,유튜브,카카오 TV
2021,10060003,넷플릭스,아프리카 TV
2021,10060004,유튜브,넷플릭스
2021,100620001,유튜브,
2021,100620002,유튜브,
2021,100620003,티빙(Tving),웨이브(Wavve)(구 푹(pooq)· 옥수수)
2021,100630001,유튜브,넷플릭스
2021,100630002,유튜브,
2021,100640001,카카오 TV,유튜브
2021,100650001,유튜브,카카오 TV
2021,100650002,유튜브,카카오 TV
2021,100660001,유튜브,
2021,100660002,유튜브,
2021,100670001,유튜브,
2021,100670002,유튜브,
2021,100670003,유튜브,카카오 TV
2021,100680001,유튜브,
2021,100680002,유튜브,
2021,100680003,유튜브,넷플릭스
2021,100690001,유튜브,카카오 TV
2021,100690002,넷플릭스,카카오 TV
2021,100690003,카카오 TV,아프리카 TV
2021,100700001,유튜브,카카오 TV
2021,100700002,유튜브,카카오 TV
2021,100700003,카카오 TV,아프리카 TV
2021,10070001,,
2021,100710001,,
2021,100720001,,
2021,100730001,유튜브,
2021,100730002,유튜브,넷플릭스
2021,100730003,유튜브,아프리카 TV
2021,100750002,유튜브,
2021,100760001,유튜브,
2021,100760002,유튜브,넷플릭스
2021,100760003,유튜브,
2021,100770001,유튜브,넷플릭스
2021,100780001,넷플릭스,유튜브
2021,100780002,유튜브,
2021,100790001,유튜브,
2021,100800001,유튜브,넷플릭스
2021,100800002,유튜브,넷플릭스
2021,10080001,유튜브,넷플릭스
2021,100820001,유튜브,
2021,100820002,유튜브,
2021,100820003,유튜브,
2021,100830001,유튜브,
2021,100830002,유튜브,넷플릭스
2021,100830003,유튜브,시즌(KT Seezn)(구 olleh tv 모바일)
2021,100830004,유튜브,아프리카 TV
2021,100840002,유튜브,
2021,100860001,,
2021,100860002,,
2021,100860003,유튜브,넷플릭스
2021,100870001,,
2021,100870002,,
2021,100880001,넷플릭스,유튜브
2021,100880002,유튜브,티빙(Tving)
2021,100880003,넷플릭스,유튜브
2021,100880004,티빙(Tving),유튜브
2021,10090001,유튜브,
2021,100910001,유튜브,
2021,100910002,유튜브,U+ 모바일(구 U+비디오포털)
2021,100910003,유튜브,
2021,100910004,유튜브,
2021,10100001,유튜브,
2021,1010002,넷플릭스,유튜브
2021,1010003,유튜브,넷플릭스
2021,1010004,유튜브,넷플릭스
2021,10110001,유튜브,
2021,101110001,유튜브,
2021,101110002,유튜브,
2021,101110003,유튜브,
2021,101140001,유튜브,
2021,101140002,유튜브,
2021,101140003,유튜브,
2021,101140004,유튜브,
2021,101150001,,
2021,101150002,유튜브,넷플릭스
2021,101150003,,
2021,101150004,,
2021,101180001,유튜브,
2021,101180002,유튜브,
2021,101180003,유튜브,
2021,101190001,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2021,101190002,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2021,101190003,유튜브,
2021,101200001,유튜브,
2021,101200002,유튜브,
2021,101200003,유튜브,
2021,101210001,유튜브,
2021,101210002,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2021,101210003,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2021,101210004,유튜브,
2021,101220001,유튜브,넷플릭스
2021,101220002,유튜브,카카오 TV
2021,10130002,유튜브,
2021,10130003,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2021,10140001,,
2021,10150001,,
2021,101550001,웨이브(Wavve)(구 푹(pooq)· 옥수수),티빙(Tving)
2021,101550002,쿠팡플레이,티빙(Tving)
2021,101560001,웨이브(Wavve)(구 푹(pooq)· 옥수수),유튜브
2021,101560002,네이버 시리즈온(SERIES),넷플릭스
2021,101570001,,
2021,101570002,웨이브(Wavve)(구 푹(pooq)· 옥수수),네이버 시리즈온(SERIES)
2021,101570003,웨이브(Wavve)(구 푹(pooq)· 옥수수),넷플릭스
2021,101580001,유튜브,카카오 TV
2021,101580002,웨이브(Wavve)(구 푹(pooq)· 옥수수),넷플릭스
2021,101580003,유튜브,넷플릭스
2021,101590001,쿠팡플레이,티빙(Tving)
2021,101590002,티빙(Tving),웨이브(Wavve)(구 푹(pooq)· 옥수수)
2021,101590003,유튜브,쿠팡플레이
2021,101590004,,
2021,101600001,쿠팡플레이,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2021,10160001,,
2021,101610001,유튜브,
2021,101610002,넷플릭스,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2021,101610003,웨이브(Wavve)(구 푹(pooq)· 옥수수),쿠팡플레이
2021,101610004,유튜브,아마존 프라임 비디오
2021,101620001,,
2021,101620002,,
2021,101620003,넷플릭스,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2021,101630001,네이버 시리즈온(SERIES),유튜브
2021,101640001,넷플릭스,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2021,101650001,티빙(Tving),넷플릭스
2021,101660001,웨이브(Wavve)(구 푹(pooq)· 옥수수),넷플릭스
2021,101690001,,
2021,101700001,,
2021,101700002,,
2021,101700003,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2021,101700004,,
2021,101710001,U+ 모바일(구 U+비디오포털),넷플릭스
2021,101710002,넷플릭스,쿠팡플레이
2021,101710003,유튜브,넷플릭스
2021,101720001,,
2021,101720002,티빙(Tving),유튜브
2021,101720003,카카오 TV,유튜브
2021,101720004,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2021,101730001,티빙(Tving),웨이브(Wavve)(구 푹(pooq)· 옥수수)
2021,101730002,웨이브(Wavve)(구 푹(pooq)· 옥수수),
2021,101730003,웨이브(Wavve)(구 푹(pooq)· 옥수수),넷플릭스
2021,101730004,왓챠,곰TV
2021,101740001,,
2021,101740002,쿠팡플레이,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2021,101740003,유튜브,넷플릭스
2021,101800001,곰TV,
2021,101800002,유튜브,곰TV
2021,101800003,유튜브,
2021,101810001,유튜브,티빙(Tving)
2021,101810002,넷플릭스,티빙(Tving)
2021,101810003,네이버 시리즈온(SERIES),넷플릭스
2021,101820001,유튜브,티빙(Tving)
2021,101820002,유튜브,티빙(Tving)
2021,101830001,유튜브,
2021,101830002,유튜브,
2021,101840001,,
2021,101840003,U+ 모바일(구 U+비디오포털),유튜브
2021,101850001,넷플릭스,티빙(Tving)
2021,101850002,티빙(Tving),웨이브(Wavve)(구 푹(pooq)· 옥수수)
2021,101860002,유튜브,카카오 TV
2021,101860003,유튜브,
2021,101870001,카카오 TV,
2021,101870002,티빙(Tving),
2021,101870003,웨이브(Wavve)(구 푹(pooq)· 옥수수),
2021,101870004,티빙(Tving),
2021,101880001,U+ 모바일(구 U+비디오포털),유튜브
2021,101880002,U+ 모바일(구 U+비디오포털),유튜브
2021,101880003,시즌(KT Seezn)(구 olleh tv 모바일),유튜브
2021,101890001,유튜브,넷플릭스
2021,101890002,유튜브,티빙(Tving)
2021,101890003,유튜브,
2021,101900001,카카오 TV,유튜브
2021,101900002,티빙(Tving),유튜브
2021,101900003,넷플릭스,유튜브
2021,101900004,유튜브,
2021,10190001,,
2021,10190002,유튜브,
2021,101910001,유튜브,
2021,101910002,유튜브,
2021,101910003,유튜브,카카오 TV
2021,101920001,유튜브,
2021,101920002,유튜브,
2021,101920003,유튜브,
2021,101930001,유튜브,
2021,101930002,유튜브,
2021,101930003,유튜브,
2021,101930004,유튜브,
2021,101940001,유튜브,
2021,101940002,,
2021,101950001,유튜브,넷플릭스
2021,101950002,유튜브,넷플릭스
2021,101950003,유튜브,넷플릭스
2021,101950004,유튜브,넷플릭스
2021,101960001,,
2021,101970001,,
2021,101970002,,
2021,101980001,유튜브,
2021,101980002,유튜브,
2021,101980003,유튜브,
2021,101980004,유튜브,
2021,101990001,,
2021,102000001,유튜브,
2021,1020002,,
2021,1020003,유튜브,
2021,102010001,유튜브,U+ 모바일(구 U+비디오포털)
2021,102010002,유튜브,U+ 모바일(구 U+비디오포털)
2021,102020001,유튜브,
2021,102020002,유튜브,
2021,102020003,유튜브,티빙(Tving)
2021,102030001,유튜브,
2021,102030002,유튜브,
2021,102030003,유튜브,
2021,102040001,유튜브,U+ 모바일(구 U+비디오포털)
